2026-02-24 17:46:58.880 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 17:46:59.416 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:46:59.416 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:46:59.416 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 17:46:59.995 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:46:59.995 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:46:59.995 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 17:47:00.436 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:00.438 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:00.438 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: BP.L
2026-02-24 17:47:01.161 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:01.161 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing BP.L: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:01.161 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: HSBA.L
2026-02-24 17:47:01.866 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:01.866 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing HSBA.L: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:01.866 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: VOD.L
2026-02-24 17:47:02.637 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:02.637 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing VOD.L: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:02.637 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: BARC.L
2026-02-24 17:47:03.363 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:03.363 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing BARC.L: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:03.364 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: LLOY.L
2026-02-24 17:47:03.991 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:47:03.991 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing LLOY.L: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:52:45.647 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 17:52:46.494 | INFO     | src.extractor:fetch_incremental:65 - No new data for AAPL
2026-02-24 17:52:46.494 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 17:52:46.494 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AAPL
2026-02-24 17:52:58.495 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 17:52:59.113 | INFO     | src.extractor:fetch_incremental:65 - No new data for MSFT
2026-02-24 17:52:59.113 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 17:52:59.113 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for MSFT
2026-02-24 17:53:11.114 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 17:53:45.853 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 17:53:47.081 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:47.081 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AAPL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:47.081 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 17:53:47.798 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:47.798 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing MSFT: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:47.798 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 17:53:48.122 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:48.122 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing TSLA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:48.122 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 17:53:48.622 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:48.622 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:48.622 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 17:53:49.227 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:49.227 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:49.232 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 17:53:49.642 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 17:53:49.643 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:17.159 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:08:20.360 | INFO     | src.extractor:fetch_incremental:65 - No new data for AAPL
2026-02-24 18:08:20.360 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:08:20.360 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AAPL
2026-02-24 18:08:32.360 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:08:32.780 | INFO     | src.extractor:fetch_incremental:65 - No new data for MSFT
2026-02-24 18:08:32.781 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:08:32.781 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for MSFT
2026-02-24 18:08:49.263 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:08:50.530 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:50.531 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AAPL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:50.531 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:08:51.351 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:51.352 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing MSFT: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:51.352 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:08:51.741 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:51.742 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing TSLA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:51.742 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:08:52.315 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:52.315 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:52.315 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:08:52.980 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:52.981 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:52.981 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:08:53.437 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:08:53.438 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:18:34.509 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:18:35.320 | INFO     | src.extractor:fetch_incremental:65 - No new data for AAPL
2026-02-24 18:18:35.321 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:18:35.321 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AAPL
2026-02-24 18:18:47.320 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:18:47.767 | INFO     | src.extractor:fetch_incremental:65 - No new data for MSFT
2026-02-24 18:18:47.767 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:18:47.767 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for MSFT
2026-02-24 18:18:59.766 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:19:00.184 | INFO     | src.extractor:fetch_incremental:65 - No new data for TSLA
2026-02-24 18:19:00.185 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:19:00.185 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for TSLA
2026-02-24 18:19:12.185 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:19:12.498 | INFO     | src.extractor:fetch_incremental:65 - No new data for NVDA
2026-02-24 18:19:12.499 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:19:12.499 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for NVDA
2026-02-24 18:19:24.499 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:19:24.872 | INFO     | src.extractor:fetch_incremental:65 - No new data for AMZN
2026-02-24 18:19:24.873 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:19:24.873 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AMZN
2026-02-24 18:19:36.873 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:19:37.346 | INFO     | src.extractor:fetch_incremental:65 - No new data for GOOGL
2026-02-24 18:19:37.347 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:19:37.347 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for GOOGL
2026-02-24 18:20:24.045 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:20:25.238 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:25.239 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AAPL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:25.239 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:20:26.026 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:26.026 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing MSFT: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:26.026 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:20:26.349 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:26.349 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing TSLA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:26.349 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:20:26.937 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:26.937 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:26.937 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:20:27.514 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:27.515 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:27.515 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:20:27.954 | ERROR    | src.loader:load_to_parquet:33 - Failed converting DatafFrame to Arrow Table: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:20:27.955 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: 'builtin_function_or_method' object has no attribute 'from_pandas'
2026-02-24 18:24:55.241 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:24:56.022 | INFO     | src.extractor:fetch_incremental:65 - No new data for AAPL
2026-02-24 18:24:56.023 | WARNING  | src.loader:load_to_parquet:25 - No new data to write - skipping Parquet load.
2026-02-24 18:24:56.023 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AAPL
2026-02-24 18:25:11.351 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:25:12.981 | ERROR    | src.loader:load_to_parquet:43 - Failed writing Parquet dataset: Fragment would be written into 11391 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:12.982 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AAPL: Fragment would be written into 11391 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:12.984 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:25:13.773 | ERROR    | src.loader:load_to_parquet:43 - Failed writing Parquet dataset: Fragment would be written into 10065 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:13.775 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing MSFT: Fragment would be written into 10065 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:13.775 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:25:14.093 | ERROR    | src.loader:load_to_parquet:43 - Failed writing Parquet dataset: Fragment would be written into 3938 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:14.093 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing TSLA: Fragment would be written into 3938 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:14.093 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:25:14.639 | ERROR    | src.loader:load_to_parquet:43 - Failed writing Parquet dataset: Fragment would be written into 6814 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:14.639 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: Fragment would be written into 6814 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:14.640 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:25:15.252 | ERROR    | src.loader:load_to_parquet:43 - Failed writing Parquet dataset: Fragment would be written into 7239 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:15.252 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: Fragment would be written into 7239 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:15.253 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:25:15.680 | ERROR    | src.loader:load_to_parquet:43 - Failed writing Parquet dataset: Fragment would be written into 5413 partitions. This exceeds the maximum of 1024
2026-02-24 18:25:15.680 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: Fragment would be written into 5413 partitions. This exceeds the maximum of 1024
2026-02-24 18:30:15.948 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:30:17.460 | INFO     | src.loader:load_to_parquet:41 - Parquet written for AAPL with 11391 rows.
2026-02-24 18:30:17.460 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AAPL
2026-02-24 18:30:29.461 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:30:30.619 | INFO     | src.loader:load_to_parquet:41 - Parquet written for MSFT with 10065 rows.
2026-02-24 18:30:30.621 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for MSFT
2026-02-24 18:30:42.620 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:30:43.174 | INFO     | src.loader:load_to_parquet:41 - Parquet written for TSLA with 3938 rows.
2026-02-24 18:30:43.175 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for TSLA
2026-02-24 18:30:55.175 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:30:56.348 | INFO     | src.loader:load_to_parquet:41 - Parquet written for NVDA with 6814 rows.
2026-02-24 18:30:56.349 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for NVDA
2026-02-24 18:31:08.349 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:31:09.594 | INFO     | src.loader:load_to_parquet:41 - Parquet written for AMZN with 7239 rows.
2026-02-24 18:31:09.595 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AMZN
2026-02-24 18:31:21.595 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:31:22.406 | INFO     | src.loader:load_to_parquet:41 - Parquet written for GOOGL with 5413 rows.
2026-02-24 18:31:22.406 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for GOOGL
2026-02-24 18:34:20.310 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:34:23.164 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AAPL: Invalid comparison between dtype=datetime64[us] and Timestamp
2026-02-24 18:34:23.164 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:34:23.912 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing MSFT: Invalid comparison between dtype=datetime64[us] and Timestamp
2026-02-24 18:34:23.912 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:34:24.256 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing TSLA: Invalid comparison between dtype=datetime64[us] and Timestamp
2026-02-24 18:34:24.257 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:34:24.947 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: Invalid comparison between dtype=datetime64[us] and Timestamp
2026-02-24 18:34:24.947 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:34:25.511 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: Invalid comparison between dtype=datetime64[us] and Timestamp
2026-02-24 18:34:25.512 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:34:26.032 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: Invalid comparison between dtype=datetime64[us] and Timestamp
2026-02-24 18:43:17.026 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:43:17.813 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AAPL: Invalid comparison between dtype=datetime64[s, America/New_York] and Timestamp
2026-02-24 18:43:17.814 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:43:18.190 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing MSFT: Invalid comparison between dtype=datetime64[s, America/New_York] and Timestamp
2026-02-24 18:43:18.190 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:43:18.373 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing TSLA: Invalid comparison between dtype=datetime64[s, America/New_York] and Timestamp
2026-02-24 18:43:18.373 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:43:18.704 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing NVDA: Invalid comparison between dtype=datetime64[s, America/New_York] and Timestamp
2026-02-24 18:43:18.705 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:43:18.980 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing AMZN: Invalid comparison between dtype=datetime64[s, America/New_York] and Timestamp
2026-02-24 18:43:18.982 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:43:19.193 | ERROR    | src.orchestrator:run_pipeline:45 - Error processing GOOGL: Invalid comparison between dtype=datetime64[s, America/New_York] and Timestamp
2026-02-24 18:48:11.218 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AAPL
2026-02-24 18:48:12.179 | INFO     | src.loader:load_to_parquet:41 - Parquet written for AAPL with 1256 rows.
2026-02-24 18:48:12.180 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AAPL
2026-02-24 18:48:24.180 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: MSFT
2026-02-24 18:48:24.443 | INFO     | src.loader:load_to_parquet:41 - Parquet written for MSFT with 1256 rows.
2026-02-24 18:48:24.443 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for MSFT
2026-02-24 18:48:36.445 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: TSLA
2026-02-24 18:48:36.727 | INFO     | src.loader:load_to_parquet:41 - Parquet written for TSLA with 1256 rows.
2026-02-24 18:48:36.727 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for TSLA
2026-02-24 18:48:48.729 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: NVDA
2026-02-24 18:48:48.977 | INFO     | src.loader:load_to_parquet:41 - Parquet written for NVDA with 1256 rows.
2026-02-24 18:48:48.978 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for NVDA
2026-02-24 18:49:00.978 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: AMZN
2026-02-24 18:49:01.227 | INFO     | src.loader:load_to_parquet:41 - Parquet written for AMZN with 1256 rows.
2026-02-24 18:49:01.227 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for AMZN
2026-02-24 18:49:13.228 | INFO     | src.extractor:fetch_incremental:41 - Fetching data for symbol: GOOGL
2026-02-24 18:49:13.481 | INFO     | src.loader:load_to_parquet:41 - Parquet written for GOOGL with 1256 rows.
2026-02-24 18:49:13.482 | INFO     | src.orchestrator:run_pipeline:41 - Successfully loaded new data for GOOGL
